2025-11-22 18:09:30,473 | AEGIS.MAIN           | INFO     | --- INITIALIZING FORENSIC SUBSYSTEMS ---
2025-11-22 20:12:13,540 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (905.26). Sensors contradict Thermodynamics.
2025-11-22 20:12:14,541 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1334.15). Sensors contradict Thermodynamics.
2025-11-22 20:12:15,543 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1264.54). Sensors contradict Thermodynamics.
2025-11-22 20:12:16,542 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1710.95). Sensors contradict Thermodynamics.
2025-11-22 20:12:17,543 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1701.52). Sensors contradict Thermodynamics.
2025-11-22 20:12:18,544 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2028.71). Sensors contradict Thermodynamics.
2025-11-22 20:12:19,544 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2193.93). Sensors contradict Thermodynamics.
2025-11-22 20:12:20,545 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2351.97). Sensors contradict Thermodynamics.
2025-11-22 20:12:21,547 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2109.31). Sensors contradict Thermodynamics.
2025-11-22 20:12:22,548 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2449.91). Sensors contradict Thermodynamics.
2025-11-22 20:12:23,548 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2372.63). Sensors contradict Thermodynamics.
2025-11-22 20:12:24,549 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1927.96). Sensors contradict Thermodynamics.
2025-11-22 20:12:25,551 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1596.08). Sensors contradict Thermodynamics.
2025-11-22 20:12:26,550 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1798.34). Sensors contradict Thermodynamics.
2025-11-22 20:12:27,551 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1208.48). Sensors contradict Thermodynamics.
2025-11-22 20:12:28,552 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1159.26). Sensors contradict Thermodynamics.
2025-11-22 20:12:29,553 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1041.28). Sensors contradict Thermodynamics.
2025-11-22 20:12:30,553 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (869.66). Sensors contradict Thermodynamics.
2025-11-22 20:12:31,554 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (715.29). Sensors contradict Thermodynamics.
2025-11-22 20:12:32,555 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (561.30). Sensors contradict Thermodynamics.
2025-11-22 20:12:33,556 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (456.85). Sensors contradict Thermodynamics.
2025-11-22 20:12:34,557 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (369.69). Sensors contradict Thermodynamics.
2025-11-22 20:12:35,557 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (275.64). Sensors contradict Thermodynamics.
2025-11-22 20:12:36,558 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (393.86). Sensors contradict Thermodynamics.
2025-11-22 20:12:37,559 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (271.55). Sensors contradict Thermodynamics.
2025-11-22 20:12:38,561 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (269.27). Sensors contradict Thermodynamics.
2025-11-22 20:12:39,560 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (314.97). Sensors contradict Thermodynamics.
2025-11-22 20:12:40,560 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (435.52). Sensors contradict Thermodynamics.
2025-11-22 20:12:41,560 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (576.20). Sensors contradict Thermodynamics.
2025-11-22 20:12:42,562 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (731.48). Sensors contradict Thermodynamics.
2025-11-22 20:12:43,564 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (909.11). Sensors contradict Thermodynamics.
2025-11-22 20:12:44,564 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (916.24). Sensors contradict Thermodynamics.
2025-11-22 20:12:45,565 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1079.20). Sensors contradict Thermodynamics.
2025-11-22 20:12:46,567 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1334.24). Sensors contradict Thermodynamics.
2025-11-22 20:12:47,567 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1758.28). Sensors contradict Thermodynamics.
2025-11-22 20:12:48,567 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1693.02). Sensors contradict Thermodynamics.
2025-11-22 20:12:49,568 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1900.81). Sensors contradict Thermodynamics.
2025-11-22 20:12:50,569 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1936.10). Sensors contradict Thermodynamics.
2025-11-22 20:12:51,570 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2036.19). Sensors contradict Thermodynamics.
2025-11-22 20:12:52,571 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2315.73). Sensors contradict Thermodynamics.
2025-11-22 20:12:53,571 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2263.51). Sensors contradict Thermodynamics.
2025-11-22 20:12:54,572 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2007.58). Sensors contradict Thermodynamics.
2025-11-22 20:12:55,572 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1998.45). Sensors contradict Thermodynamics.
2025-11-22 20:12:57,575 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (12.73). Sensors contradict Thermodynamics.
2025-11-22 20:12:58,576 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (14.41). Sensors contradict Thermodynamics.
2025-11-22 20:12:59,576 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (12.59). Sensors contradict Thermodynamics.
2025-11-22 20:13:00,577 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (12.17). Sensors contradict Thermodynamics.
2025-11-22 20:13:01,578 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (8.95). Sensors contradict Thermodynamics.
2025-11-22 20:13:06,581 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (457.87). Sensors contradict Thermodynamics.
2025-11-22 20:13:07,581 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (308.59). Sensors contradict Thermodynamics.
2025-11-22 20:13:08,582 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (296.57). Sensors contradict Thermodynamics.
2025-11-22 20:13:09,584 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (370.13). Sensors contradict Thermodynamics.
2025-11-22 20:13:10,586 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (384.06). Sensors contradict Thermodynamics.
2025-11-22 20:13:11,587 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (430.31). Sensors contradict Thermodynamics.
2025-11-22 20:13:12,587 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (532.19). Sensors contradict Thermodynamics.
2025-11-22 20:13:13,588 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (580.46). Sensors contradict Thermodynamics.
2025-11-22 20:13:14,588 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (689.58). Sensors contradict Thermodynamics.
2025-11-22 20:13:15,588 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (758.77). Sensors contradict Thermodynamics.
2025-11-22 20:13:16,589 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1009.97). Sensors contradict Thermodynamics.
2025-11-22 20:13:17,590 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1423.73). Sensors contradict Thermodynamics.
2025-11-22 20:13:18,591 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1362.92). Sensors contradict Thermodynamics.
2025-11-22 20:13:19,592 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1652.82). Sensors contradict Thermodynamics.
2025-11-22 20:13:20,593 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1974.38). Sensors contradict Thermodynamics.
2025-11-22 20:13:21,594 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1993.14). Sensors contradict Thermodynamics.
2025-11-22 20:13:22,595 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2035.71). Sensors contradict Thermodynamics.
2025-11-22 20:13:23,595 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2020.46). Sensors contradict Thermodynamics.
2025-11-22 20:13:24,597 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2427.11). Sensors contradict Thermodynamics.
2025-11-22 20:13:25,596 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2064.52). Sensors contradict Thermodynamics.
2025-11-22 20:13:26,598 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2351.84). Sensors contradict Thermodynamics.
2025-11-22 20:13:27,598 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1963.78). Sensors contradict Thermodynamics.
2025-11-22 20:13:28,599 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1669.12). Sensors contradict Thermodynamics.
2025-11-22 20:13:29,600 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1685.26). Sensors contradict Thermodynamics.
2025-11-22 20:13:30,601 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1547.08). Sensors contradict Thermodynamics.
2025-11-22 20:13:31,601 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1118.10). Sensors contradict Thermodynamics.
2025-11-22 20:13:32,603 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1136.51). Sensors contradict Thermodynamics.
2025-11-22 20:13:33,603 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (704.76). Sensors contradict Thermodynamics.
2025-11-22 20:13:34,604 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (619.08). Sensors contradict Thermodynamics.
2025-11-22 20:13:35,604 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (444.40). Sensors contradict Thermodynamics.
2025-11-22 20:13:36,606 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (476.11). Sensors contradict Thermodynamics.
2025-11-22 20:13:37,607 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (280.94). Sensors contradict Thermodynamics.
2025-11-22 20:13:38,609 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (238.85). Sensors contradict Thermodynamics.
2025-11-22 20:13:39,608 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (331.49). Sensors contradict Thermodynamics.
2025-11-22 20:13:40,610 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (340.07). Sensors contradict Thermodynamics.
2025-11-22 20:13:41,611 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (260.16). Sensors contradict Thermodynamics.
2025-11-22 20:13:42,612 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (326.25). Sensors contradict Thermodynamics.
2025-11-22 20:13:43,613 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (393.63). Sensors contradict Thermodynamics.
2025-11-22 20:13:44,614 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (486.57). Sensors contradict Thermodynamics.
2025-11-22 20:13:45,615 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (579.32). Sensors contradict Thermodynamics.
2025-11-22 20:13:46,616 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (714.40). Sensors contradict Thermodynamics.
2025-11-22 20:13:47,617 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1143.87). Sensors contradict Thermodynamics.
2025-11-22 20:13:48,618 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1169.25). Sensors contradict Thermodynamics.
2025-11-22 20:13:49,618 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1468.25). Sensors contradict Thermodynamics.
2025-11-22 20:13:50,619 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1495.43). Sensors contradict Thermodynamics.
2025-11-22 20:13:51,620 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1776.24). Sensors contradict Thermodynamics.
2025-11-22 20:13:52,621 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1902.86). Sensors contradict Thermodynamics.
2025-11-22 20:13:53,620 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1887.07). Sensors contradict Thermodynamics.
2025-11-22 20:13:54,623 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2132.79). Sensors contradict Thermodynamics.
2025-11-22 20:13:55,623 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2007.79). Sensors contradict Thermodynamics.
2025-11-22 20:13:57,624 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (16.68). Sensors contradict Thermodynamics.
2025-11-22 20:13:58,625 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (17.29). Sensors contradict Thermodynamics.
2025-11-22 20:13:59,626 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (18.77). Sensors contradict Thermodynamics.
2025-11-22 20:14:00,626 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (18.39). Sensors contradict Thermodynamics.
2025-11-22 20:14:01,626 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (13.22). Sensors contradict Thermodynamics.
2025-11-22 20:14:02,627 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (12.39). Sensors contradict Thermodynamics.
2025-11-22 20:14:03,628 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (11.19). Sensors contradict Thermodynamics.
2025-11-22 20:14:04,628 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (7.95). Sensors contradict Thermodynamics.
2025-11-22 20:14:06,630 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (831.70). Sensors contradict Thermodynamics.
2025-11-22 20:14:07,631 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (388.77). Sensors contradict Thermodynamics.
2025-11-22 20:14:08,631 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (436.12). Sensors contradict Thermodynamics.
2025-11-22 20:14:09,634 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (261.99). Sensors contradict Thermodynamics.
2025-11-22 20:14:10,634 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (386.50). Sensors contradict Thermodynamics.
2025-11-22 20:14:11,634 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (396.17). Sensors contradict Thermodynamics.
2025-11-22 20:14:12,635 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (229.37). Sensors contradict Thermodynamics.
2025-11-22 20:14:13,636 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (314.63). Sensors contradict Thermodynamics.
2025-11-22 20:14:14,637 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (525.74). Sensors contradict Thermodynamics.
2025-11-22 20:14:15,638 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (528.39). Sensors contradict Thermodynamics.
2025-11-22 20:14:16,639 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (698.03). Sensors contradict Thermodynamics.
2025-11-22 20:14:17,639 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (740.11). Sensors contradict Thermodynamics.
2025-11-22 20:14:18,640 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1066.78). Sensors contradict Thermodynamics.
2025-11-22 20:14:19,641 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1216.65). Sensors contradict Thermodynamics.
2025-11-22 20:14:20,642 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1215.02). Sensors contradict Thermodynamics.
2025-11-22 20:14:21,642 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1411.60). Sensors contradict Thermodynamics.
2025-11-22 20:14:22,644 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1537.04). Sensors contradict Thermodynamics.
2025-11-22 20:14:23,645 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2034.61). Sensors contradict Thermodynamics.
2025-11-22 20:14:24,646 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2192.88). Sensors contradict Thermodynamics.
2025-11-22 20:14:25,647 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2169.21). Sensors contradict Thermodynamics.
2025-11-22 20:14:26,647 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2353.33). Sensors contradict Thermodynamics.
2025-11-22 20:14:27,648 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2348.51). Sensors contradict Thermodynamics.
2025-11-22 20:14:28,648 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2117.11). Sensors contradict Thermodynamics.
2025-11-22 20:14:29,650 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (2030.19). Sensors contradict Thermodynamics.
2025-11-22 20:14:30,650 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1940.55). Sensors contradict Thermodynamics.
2025-11-22 20:14:31,651 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1839.03). Sensors contradict Thermodynamics.
2025-11-22 20:14:32,652 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1385.60). Sensors contradict Thermodynamics.
2025-11-22 20:14:33,653 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1266.36). Sensors contradict Thermodynamics.
2025-11-22 20:14:34,655 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1256.29). Sensors contradict Thermodynamics.
2025-11-22 20:14:35,655 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (827.77). Sensors contradict Thermodynamics.
2025-11-22 20:14:36,656 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (793.70). Sensors contradict Thermodynamics.
2025-11-22 20:14:37,657 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (618.98). Sensors contradict Thermodynamics.
2025-11-22 20:14:38,658 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (625.96). Sensors contradict Thermodynamics.
2025-11-22 20:14:39,659 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (376.37). Sensors contradict Thermodynamics.
2025-11-22 20:14:40,659 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (388.15). Sensors contradict Thermodynamics.
2025-11-22 20:14:41,660 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (306.20). Sensors contradict Thermodynamics.
2025-11-22 20:14:42,661 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (252.52). Sensors contradict Thermodynamics.
2025-11-22 20:14:43,661 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (302.07). Sensors contradict Thermodynamics.
2025-11-22 20:14:44,662 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (348.98). Sensors contradict Thermodynamics.
2025-11-22 20:14:45,663 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (427.53). Sensors contradict Thermodynamics.
2025-11-22 20:14:46,663 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (399.31). Sensors contradict Thermodynamics.
2025-11-22 20:14:47,664 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (508.70). Sensors contradict Thermodynamics.
2025-11-22 20:14:48,665 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (705.87). Sensors contradict Thermodynamics.
2025-11-22 20:14:49,666 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (760.15). Sensors contradict Thermodynamics.
2025-11-22 20:14:50,667 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1032.88). Sensors contradict Thermodynamics.
2025-11-22 20:14:51,667 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1224.19). Sensors contradict Thermodynamics.
2025-11-22 20:14:52,668 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1455.50). Sensors contradict Thermodynamics.
2025-11-22 20:14:53,669 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1714.20). Sensors contradict Thermodynamics.
2025-11-22 20:14:54,670 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1838.22). Sensors contradict Thermodynamics.
2025-11-22 20:14:55,670 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1930.34). Sensors contradict Thermodynamics.
2025-11-22 20:14:57,672 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (18.86). Sensors contradict Thermodynamics.
2025-11-22 20:14:58,672 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (20.69). Sensors contradict Thermodynamics.
2025-11-22 20:14:59,673 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (19.55). Sensors contradict Thermodynamics.
2025-11-22 20:15:00,674 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (24.08). Sensors contradict Thermodynamics.
2025-11-22 20:15:01,675 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (19.37). Sensors contradict Thermodynamics.
2025-11-22 20:15:02,677 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (16.31). Sensors contradict Thermodynamics.
2025-11-22 20:15:03,677 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (14.70). Sensors contradict Thermodynamics.
2025-11-22 20:15:04,678 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (13.13). Sensors contradict Thermodynamics.
2025-11-22 20:15:05,679 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (11.95). Sensors contradict Thermodynamics.
2025-11-22 20:15:06,680 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1298.74). Sensors contradict Thermodynamics.
2025-11-22 20:15:07,679 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (855.04). Sensors contradict Thermodynamics.
2025-11-22 20:15:08,681 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (711.55). Sensors contradict Thermodynamics.
2025-11-22 20:15:09,683 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (609.53). Sensors contradict Thermodynamics.
2025-11-22 20:15:10,682 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (401.73). Sensors contradict Thermodynamics.
2025-11-22 20:15:11,684 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (334.60). Sensors contradict Thermodynamics.
2025-11-22 20:15:12,684 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (284.11). Sensors contradict Thermodynamics.
2025-11-22 20:15:13,685 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (312.66). Sensors contradict Thermodynamics.
2025-11-22 20:15:14,685 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (277.13). Sensors contradict Thermodynamics.
2025-11-22 20:15:15,687 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (260.95). Sensors contradict Thermodynamics.
2025-11-22 20:15:16,687 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (413.14). Sensors contradict Thermodynamics.
2025-11-22 20:15:17,687 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (465.35). Sensors contradict Thermodynamics.
2025-11-22 20:15:18,688 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (588.65). Sensors contradict Thermodynamics.
2025-11-22 20:15:19,689 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (672.33). Sensors contradict Thermodynamics.
2025-11-22 20:15:20,689 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (720.23). Sensors contradict Thermodynamics.
2025-11-22 20:15:21,691 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1188.34). Sensors contradict Thermodynamics.
2025-11-22 20:15:22,692 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1206.63). Sensors contradict Thermodynamics.
2025-11-22 20:15:23,691 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1463.30). Sensors contradict Thermodynamics.
2025-11-22 20:15:24,694 | AEGIS.PHYSICS.EKF    | WARNING  | NIS Spike (1474.08). Sensors contradict Thermodynamics.
